638441749	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	1	1	1	-2.5028441410694	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170319	http://ktla.com/2017/03/19/chinese-leader-xi-jinping-rex-tillerson-pledge-cooperation-over-regional-hotspots/
638441750	20170319	201703	2017	2017.2164	CHN	CHINESE	CHN								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	1	1	1	-2.5028441410694	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Taiwan	TW	TW	23.5	121	TW	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170319	http://ktla.com/2017/03/19/chinese-leader-xi-jinping-rex-tillerson-pledge-cooperation-over-regional-hotspots/
638441761	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	6	1	6	-1.17395944503735	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://www.hawaiitelegraph.com/index.php/sid/252469809
638441762	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	FLORIDA	USA								1	036	036	03	1	4.0	10	4	10	-1.89004250598158	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://wesa.fm/post/rex-tillerson-xi-jinping-meet-china-secretary-state-wraps-asia-tour
638441763	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	061	061	06	2	6.4	10	1	10	-0.448430493273542	1	China	CH	CH	35	105	CH	3	Rockport, Maine, United States	US	USME	44.1845	-69.0761	574360	3	Rockport, Maine, United States	US	USME	44.1845	-69.0761	574360	20170319	http://www.bostonherald.com/news/local_coverage/2017/03/lobster_crazy_china_sets_record_for_us_crustacean_imports
638441764	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	061	061	06	2	6.4	15	3	15	-0.299289188178077	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170319	http://www.washingtontimes.com/news/2017/mar/19/lobster-crazy-china-sets-record-for-us-crustacean-/
638441767	20170319	201703	2017	2017.2164	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-1.17395944503735	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170319	http://www.hawaiitelegraph.com/index.php/sid/252469809
638442052	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	1	1	1	-3.03571428571428	1	United Kingdom	UK	UK	54	-2	UK	0							3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170319	http://www.independent.co.uk/news/world/americas/cia-source-wiretapping-larry-johnson-donald-trump-fox-news-russia-today-barack-obama-gchq-a7638206.html
638442055	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	4	2	4	0.20964360587002	1	United Kingdom	UK	UK	54	-2	UK	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170319	http://www.irishmirror.ie/showbiz/celebrity-news/faryal-makhdoom-says-expected-fairy-10058219
638442082	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								JUD	JUDGE						JUD			0	010	010	01	1	0.0	1	1	1	-3.03571428571428	1	United Kingdom	UK	UK	54	-2	UK	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170319	http://www.independent.co.uk/news/world/americas/cia-source-wiretapping-larry-johnson-donald-trump-fox-news-russia-today-barack-obama-gchq-a7638206.html
638442099	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								USA	AMERICAN	USA								0	043	043	04	1	2.8	4	2	4	0.20964360587002	1	United Kingdom	UK	UK	54	-2	UK	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170319	http://www.irishmirror.ie/showbiz/celebrity-news/faryal-makhdoom-says-expected-fairy-10058219
638442100	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	043	043	04	1	2.8	6	2	6	0.20964360587002	1	United Kingdom	UK	UK	54	-2	UK	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	United Kingdom	UK	UK	54	-2	UK	20170319	http://www.irishmirror.ie/showbiz/celebrity-news/faryal-makhdoom-says-expected-fairy-10058219
638442101	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	0.88300220750551	1	United Kingdom	UK	UK	54	-2	UK	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170319	http://www.mojo4music.com/25304/chuck-berry-1926-2017/
638442102	20170319	201703	2017	2017.2164	GBR	UNITED KINGDOM	GBR								USAJUD	UNITED STATES	USA					JUD			0	010	010	01	1	0.0	1	1	1	-3.03571428571428	1	United Kingdom	UK	UK	54	-2	UK	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	United Kingdom	UK	UK	54	-2	UK	20170319	http://www.independent.co.uk/news/world/americas/cia-source-wiretapping-larry-johnson-donald-trump-fox-news-russia-today-barack-obama-gchq-a7638206.html
638442208	20170319	201703	2017	2017.2164	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-2.20858895705522	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	1	United Kingdom	UK	UK	54	-2	UK	20170319	http://www.northjersey.com/story/news/politics/2017/03/19/donald-trump-russia-devin-nunes-adam-schiff/99378622/
638442370	20170319	201703	2017	2017.2164	JEW	JEWISH				JEW					MOS	MUSLIM				MOS					0	190	190	19	4	-10.0	1	1	1	-4.23654015887026	3	Kirksville, Missouri, United States	US	USMO	40.1948	-92.5833	735678	1	India	IN	IN	20	77	IN	3	Kirksville, Missouri, United States	US	USMO	40.1948	-92.5833	735678	20170319	http://www.tikkun.org/nextgen/deportation-immigration-bans-racial-cleansing-america-and-nazi-germany
638442817	20170319	201703	2017	2017.2164	SIK	SIKH				SIK					MOS	MUSLIM				MOS					0	190	190	19	4	-10.0	1	1	1	-4.23654015887026	3	Kirksville, Missouri, United States	US	USMO	40.1948	-92.5833	735678	1	India	IN	IN	20	77	IN	3	Kirksville, Missouri, United States	US	USMO	40.1948	-92.5833	735678	20170319	http://www.tikkun.org/nextgen/deportation-immigration-bans-racial-cleansing-america-and-nazi-germany
638442932	20170319	201703	2017	2017.2164	USA	FLORIDA	USA																		1	036	036	03	1	4.0	9	4	9	-1.88885398705216	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://wesa.fm/post/rex-tillerson-xi-jinping-meet-china-secretary-state-wraps-asia-tour
638442937	20170319	201703	2017	2017.2164	USA	FLORIDA	USA																		1	043	043	04	1	2.8	5	4	5	-1.89004250598158	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://wesa.fm/post/rex-tillerson-xi-jinping-meet-china-secretary-state-wraps-asia-tour
638442974	20170319	201703	2017	2017.2164	USA	FLORIDA	USA								CHN	CHINA	CHN								1	036	036	03	1	4.0	10	4	10	-1.89004250598158	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://wesa.fm/post/rex-tillerson-xi-jinping-meet-china-secretary-state-wraps-asia-tour
638443022	20170319	201703	2017	2017.2164	USA	AMERICAN	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	2	4	0.20964360587002	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	United Kingdom	UK	UK	54	-2	UK	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170319	http://www.irishmirror.ie/showbiz/celebrity-news/faryal-makhdoom-says-expected-fairy-10058219
638443023	20170319	201703	2017	2017.2164	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	2	6	0.20964360587002	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170319	http://www.irishmirror.ie/showbiz/celebrity-news/faryal-makhdoom-says-expected-fairy-10058219
638443244	20170217	201702	2017	2017.1288	CHNGOV	CHINA	CHN					GOV			USA	FLORIDA	USA								1	040	040	04	1	1.0	1	1	1	-0.74534161490683	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443247	20170217	201702	2017	2017.1288	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.74534161490683	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443248	20170217	201702	2017	2017.1288	GOV	PRESIDENT						GOV			USA	FLORIDA	USA								1	040	040	04	1	1.0	1	1	1	-0.74534161490683	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443251	20170217	201702	2017	2017.1288	USA	FLORIDA	USA								CHNGOV	CHINA	CHN					GOV			1	040	040	04	1	1.0	2	1	2	-0.74534161490683	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443252	20170217	201702	2017	2017.1288	USA	FLORIDA	USA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	-0.74534161490683	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443485	20170319	201703	2017	2017.2164	BRN	BRUNEI	BRN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-2.53353204172876	4	South China Sea, Brunei (general), Brunei	BX	BX00	15	115	-1337919	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638443520	20170319	201703	2017	2017.2164	BUS	BUSINESS						BUS			USA	AMERICAN	USA								1	111	111	11	3	-2.0	1	1	1	-1.12044817927171	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	20170319	http://www.cbc.ca/news/canada/montreal/quebec-trade-new-york-state-buy-american-bill-1.4031642
638443541	20170319	201703	2017	2017.2164	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	2.55375796351386	1	Canada	CA	CA	60	-95	CA	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	Canada	CA	CA	60	-95	CA	20170319	http://djournal.com/news/local-educators-see-science-action-nasa-flights/
638443543	20170319	201703	2017	2017.2164	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-1.12044817927171	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170319	http://www.cbc.ca/news/canada/montreal/quebec-trade-new-york-state-buy-american-bill-1.4031642
638443544	20170319	201703	2017	2017.2164	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-1.12044817927171	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170319	http://www.cbc.ca/news/canada/montreal/quebec-trade-new-york-state-buy-american-bill-1.4031642
638443545	20170319	201703	2017	2017.2164	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-1.12044817927171	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170319	http://www.cbc.ca/news/canada/montreal/quebec-trade-new-york-state-buy-american-bill-1.4031642
638443573	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	043	043	04	1	2.8	1	1	1	-2.53353204172876	4	South China Sea, Brunei (general), Brunei	BX	BX00	15	115	-1337919	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638443576	20170319	201703	2017	2017.2164	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	192	192	19	4	-9.5	2	1	2	-2.53353204172876	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638443577	20170319	201703	2017	2017.2164	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	090	090	09	2	-2.0	2	1	2	-2.01484623541888	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170319	http://www.tribune.net.ph/headlines/rp-not-at-war-with-china-can-t-stop-panatag-shoal-activities-duterte
638443581	20170319	201703	2017	2017.2164	CHNGOV	CHINA	CHN					GOV			PHL	PHILIPPINE	PHL								1	090	090	09	2	-2.0	6	1	6	-2.01484623541888	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170319	http://www.tribune.net.ph/headlines/rp-not-at-war-with-china-can-t-stop-panatag-shoal-activities-duterte
638443675	20170319	201703	2017	2017.2164	CVL	CITIZEN						CVL			LAB	WORKER						LAB			0	100	100	10	3	-5.0	2	1	2	-1.60311958405545	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170319	http://kwbe.com/local-news/daniels-produce-concerned-about-immigration-policy-changes/
638443835	20170319	201703	2017	2017.2164	GOV	HEAD OF GOVERNMENT						GOV			CHN	BEIJING	CHN								1	010	010	01	1	0.0	16	2	16	-0.288637194008035	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638443838	20170319	201703	2017	2017.2164	GOV	HEAD OF GOVERNMENT						GOV			CHN	BEIJING	CHN								1	050	050	05	1	3.5	13	2	13	-0.288637194008035	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638444177	20170319	201703	2017	2017.2164	LEG	LEGISLATOR						LEG			PTY	DEMOCRATIC PARTY									1	111	111	11	3	-2.0	6	1	6	0.59790732436473	4	Coahuila, Sonora, Mexico	MX	MX26	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	28.6	-111.383	-1658163	3	San Quentin, California, United States	US	USCA	37.9413	-122.485	232465	20170319	http://www.sacbee.com/opinion/op-ed/article139199973.html
638444220	20170319	201703	2017	2017.2164	MED	MAGAZINE						MED			CHN	CHINA	CHN								0	071	071	07	2	7.4	10	2	10	-0.288637194008035	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638444641	20170319	201703	2017	2017.2164	USA	UNITED STATES	USA								BRN	BRUNEI	BRN								0	042	042	04	1	1.9	2	1	2	-2.53353204172876	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	South China Sea, Brunei (general), Brunei	BX	BX00	15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638444644	20170319	201703	2017	2017.2164	USA	NEW YORK	USA								BUS	BUSINESS						BUS			1	111	111	11	3	-2.0	1	1	1	-1.12044817927171	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170319	http://www.cbc.ca/news/canada/montreal/quebec-trade-new-york-state-buy-american-bill-1.4031642
638444645	20170319	201703	2017	2017.2164	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	2.55375796351386	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170319	http://djournal.com/news/local-educators-see-science-action-nasa-flights/
638444648	20170319	201703	2017	2017.2164	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	-2.53353204172876	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	South China Sea, Brunei (general), Brunei	BX	BX00	15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638444650	20170319	201703	2017	2017.2164	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	0874	087	08	2	10.0	10	1	10	-0.74534161490683	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	https://dinmerican.wordpress.com/2017/03/20/115960/
638444651	20170319	201703	2017	2017.2164	USA	WASHINGTON	USA								CHN	CHINA	CHN								0	110	110	11	3	-2.0	16	1	16	-3.77551020408163	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	https://www.forbes.com/sites/gordonchang/2017/03/19/how-china-is-tipping-the-world-to-war-at-scarborough/
638444652	20170319	201703	2017	2017.2164	USA	WASHINGTON	USA								CHN	BEIJING	CHN								0	130	130	13	3	-4.4	2	1	2	-2.53353204172876	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
638444653	20170319	201703	2017	2017.2164	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	130	130	13	3	-4.4	1	1	1	-2.53353204172876	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170319	http://globalnation.inquirer.net/153556/duterte-cant-stop-china-panatag
